Pattern String,Frequency,Sequence Support,Average Pattern Frequency,Proportional Pattern Frequency
CBBBBBB,27,0.4,1.8,7.85E-04
DBBBBBB,12,0.4,0.8,3.49E-04
ACBBBBB,9,0.4,0.6,2.62E-04
DAHHHHA,7,0.4,0.466666667,2.04E-04
CCDDDDD,13,0.4,0.866666667,3.78E-04
BBBCCDD,8,0.4,0.533333333,2.33E-04
BBBCCCC,10,0.4,0.666666667,2.91E-04
AADAAAA,9,0.4,0.6,2.62E-04
HHHHAHH,13,0.4,0.866666667,3.78E-04
HHHHAAH,8,0.4,0.533333333,2.33E-04
AAAHHAA,7,0.4,0.466666667,2.04E-04
BBBBBCC,21,0.4,1.4,6.11E-04
BBBBBBC,22,0.4,1.466666667,6.40E-04
ADDAAAA,12,0.4,0.8,3.49E-04
DDABBAA,6,0.4,0.4,1.75E-04
HHAHHHH,15,0.4,1,4.36E-04
DDAAADD,12,0.4,0.8,3.49E-04
DDAAAAD,7,0.4,0.466666667,2.04E-04
AAAAHHA,10,0.4,0.666666667,2.91E-04
HHAAAAA,12,0.4,0.8,3.49E-04
HHAAAHH,9,0.4,0.6,2.62E-04
AADDAAA,20,0.4,1.333333333,5.82E-04
AADDADD,7,0.4,0.466666667,2.04E-04
ACHHHHH,8,0.4,0.533333333,2.33E-04
DDBBBBB,12,0.4,0.8,3.49E-04
HHHHHCD,11,0.4,0.733333333,3.20E-04
HHHHHAB,7,0.4,0.466666667,2.04E-04
ADDDAAA,10,0.4,0.666666667,2.91E-04
AAFAAAA,11,0.4,0.733333333,3.20E-04
AAACDDD,9,0.4,0.6,2.62E-04
AAABBBC,9,0.4,0.6,2.62E-04
CCABBBB,7,0.4,0.466666667,2.04E-04
DDDDAAA,9,0.4,0.6,2.62E-04
AAAABAB,6,0.4,0.4,1.75E-04
AAAABBC,6,0.4,0.4,1.75E-04
AAAABBA,11,0.4,0.733333333,3.20E-04
DDDCACD,6,0.4,0.4,1.75E-04
AAAACBB,7,0.4,0.466666667,2.04E-04
DDDDDCA,9,0.4,0.6,2.62E-04
AAAADDA,11,0.4,0.733333333,3.20E-04
HAAAAHH,9,0.4,0.6,2.62E-04
AAAAEAC,9,0.4,0.6,2.62E-04
AAAAEAD,7,0.4,0.466666667,2.04E-04
DFH,8,0.333333333,0.533333333,2.32E-04
CFH,6,0.333333333,0.4,1.74E-04
CHC,7,0.333333333,0.466666667,2.03E-04
BHA,9,0.333333333,0.6,2.61E-04
BHB,8,0.333333333,0.533333333,2.32E-04
AHF,8,0.333333333,0.533333333,2.32E-04
GAC,7,0.333333333,0.466666667,2.03E-04
GAB,7,0.333333333,0.466666667,2.03E-04
HCE,9,0.333333333,0.6,2.61E-04
HCH,10,0.333333333,0.666666667,2.90E-04
HEB,10,0.333333333,0.666666667,2.90E-04
FAG,8,0.333333333,0.533333333,2.32E-04
GDD,7,0.333333333,0.466666667,2.03E-04
FBH,8,0.333333333,0.533333333,2.32E-04
EBD,15,0.333333333,1,4.36E-04
FDH,7,0.333333333,0.466666667,2.03E-04
FED,10,0.333333333,0.666666667,2.90E-04
ECH,8,0.333333333,0.533333333,2.32E-04
EDB,11,0.333333333,0.733333333,3.19E-04
EEH,9,0.333333333,0.6,2.61E-04
EFD,13,0.333333333,0.866666667,3.78E-04
CBH,8,0.333333333,0.533333333,2.32E-04
CEAF,6,0.333333333,0.4,1.74E-04
ACDF,7,0.333333333,0.466666667,2.03E-04
ACEF,5,0.333333333,0.333333333,1.45E-04
CEEF,10,0.333333333,0.666666667,2.91E-04
BBDB,22,0.333333333,1.466666667,6.39E-04
BBED,9,0.333333333,0.6,2.61E-04
BBEB,8,0.333333333,0.533333333,2.32E-04
DDBC,14,0.333333333,0.933333333,4.07E-04
BBFB,10,0.333333333,0.666666667,2.91E-04
BBFA,12,0.333333333,0.8,3.49E-04
BBEF,9,0.333333333,0.6,2.61E-04
DDEC,14,0.333333333,0.933333333,4.07E-04
DDEB,14,0.333333333,0.933333333,4.07E-04
DDDH,22,0.333333333,1.466666667,6.39E-04
FFDA,13,0.333333333,0.866666667,3.78E-04
HHBA,9,0.333333333,0.6,2.61E-04
FFDB,7,0.333333333,0.466666667,2.03E-04
FFDC,9,0.333333333,0.6,2.61E-04
FFBC,6,0.333333333,0.4,1.74E-04
DDFB,6,0.333333333,0.4,1.74E-04
HHCH,9,0.333333333,0.6,2.61E-04
ECAE,15,0.333333333,1,4.36E-04
FFEB,8,0.333333333,0.533333333,2.32E-04
FFEC,9,0.333333333,0.6,2.61E-04
CADF,6,0.333333333,0.4,1.74E-04
HHEE,7,0.333333333,0.466666667,2.03E-04
ECEA,8,0.333333333,0.533333333,2.32E-04
HHFA,11,0.333333333,0.733333333,3.20E-04
ECEE,16,0.333333333,1.066666667,4.65E-04
ECDC,10,0.333333333,0.666666667,2.91E-04
HHEC,10,0.333333333,0.666666667,2.91E-04
FBAE,5,0.333333333,0.333333333,1.45E-04
FBBC,10,0.333333333,0.666666667,2.91E-04
FBBD,11,0.333333333,0.733333333,3.20E-04
FBBH,5,0.333333333,0.333333333,1.45E-04
FBFF,6,0.333333333,0.4,1.74E-04
HDDD,12,0.333333333,0.8,3.49E-04
AHAH,6,0.333333333,0.4,1.74E-04
AHAB,5,0.333333333,0.333333333,1.45E-04
FBHH,8,0.333333333,0.533333333,2.32E-04
HDDH,8,0.333333333,0.533333333,2.32E-04
AHCD,5,0.333333333,0.333333333,1.45E-04
AHCA,5,0.333333333,0.333333333,1.45E-04
AHHD,9,0.333333333,0.6,2.61E-04
ADAH,12,0.333333333,0.8,3.49E-04
CFAF,7,0.333333333,0.466666667,2.03E-04
CFBC,8,0.333333333,0.533333333,2.32E-04
CFBA,7,0.333333333,0.466666667,2.03E-04
ADEE,11,0.333333333,0.733333333,3.20E-04
CFDD,10,0.333333333,0.666666667,2.91E-04
ADFF,10,0.333333333,0.666666667,2.91E-04
DEAB,7,0.333333333,0.466666667,2.03E-04
BCEB,6,0.333333333,0.4,1.74E-04
BCEE,5,0.333333333,0.333333333,1.45E-04
CBDA,6,0.333333333,0.4,1.74E-04
CBCE,7,0.333333333,0.466666667,2.03E-04
EDDF,7,0.333333333,0.466666667,2.03E-04
CBFB,5,0.333333333,0.333333333,1.45E-04
EDED,9,0.333333333,0.6,2.61E-04
FCAF,6,0.333333333,0.4,1.74E-04
DABH,6,0.333333333,0.4,1.74E-04
DADE,9,0.333333333,0.6,2.61E-04
FCAB,6,0.333333333,0.4,1.74E-04
FCDA,7,0.333333333,0.466666667,2.03E-04
DADH,6,0.333333333,0.4,1.74E-04
DAFF,10,0.333333333,0.666666667,2.91E-04
FCCE,6,0.333333333,0.4,1.74E-04
HECC,6,0.333333333,0.4,1.74E-04
HAAD,15,0.333333333,1,4.36E-04
HACC,8,0.333333333,0.533333333,2.32E-04
AEAH,13,0.333333333,0.866666667,3.78E-04
HAHA,7,0.333333333,0.466666667,2.03E-04
AEDE,7,0.333333333,0.466666667,2.03E-04
AEFA,6,0.333333333,0.4,1.74E-04
BHHC,8,0.333333333,0.533333333,2.32E-04
BDAC,8,0.333333333,0.533333333,2.32E-04
AEFB,7,0.333333333,0.466666667,2.03E-04
DFAD,11,0.333333333,0.733333333,3.20E-04
BDDE,12,0.333333333,0.8,3.49E-04
CCAF,17,0.333333333,1.133333333,4.94E-04
AADH,14,0.333333333,0.933333333,4.07E-04
AAFE,7,0.333333333,0.466666667,2.03E-04
CCDB,12,0.333333333,0.8,3.49E-04
EEBC,7,0.333333333,0.466666667,2.03E-04
DFFF,12,0.333333333,0.8,3.49E-04
DFFD,8,0.333333333,0.533333333,2.32E-04
EEAF,8,0.333333333,0.533333333,2.32E-04
AAFH,10,0.333333333,0.666666667,2.91E-04
AAHE,6,0.333333333,0.4,1.74E-04
FHHA,5,0.333333333,0.333333333,1.45E-04
FDAF,9,0.333333333,0.6,2.61E-04
EEFB,6,0.333333333,0.4,1.74E-04
DBCF,7,0.333333333,0.466666667,2.03E-04
EEHH,7,0.333333333,0.466666667,2.03E-04
EACD,7,0.333333333,0.466666667,2.03E-04
EACE,14,0.333333333,0.933333333,4.07E-04
EAEB,10,0.333333333,0.666666667,2.91E-04
FDHH,6,0.333333333,0.4,1.74E-04
EADC,10,0.333333333,0.666666667,2.91E-04
EADE,10,0.333333333,0.666666667,2.91E-04
HBBA,6,0.333333333,0.4,1.74E-04
AFAF,21,0.333333333,1.4,6.10E-04
AFBA,11,0.333333333,0.733333333,3.20E-04
AFFH,7,0.333333333,0.466666667,2.03E-04
ABAE,17,0.333333333,1.133333333,4.94E-04
BEED,9,0.333333333,0.6,2.61E-04
BEEC,9,0.333333333,0.6,2.61E-04
CDAH,10,0.333333333,0.666666667,2.91E-04
ABEC,5,0.333333333,0.333333333,1.45E-04
CDBC,6,0.333333333,0.4,1.74E-04
ABDC,5,0.333333333,0.333333333,1.45E-04
CDCB,6,0.333333333,0.4,1.74E-04
ABEE,9,0.333333333,0.6,2.61E-04
CDEA,8,0.333333333,0.533333333,2.32E-04
ABFF,5,0.333333333,0.333333333,1.45E-04
CDFA,8,0.333333333,0.533333333,2.32E-04
BADB,14,0.333333333,0.933333333,4.07E-04
CDFF,5,0.333333333,0.333333333,1.45E-04
BAED,7,0.333333333,0.466666667,2.03E-04
BAEB,8,0.333333333,0.533333333,2.32E-04
DCBF,8,0.333333333,0.533333333,2.32E-04
DCBD,6,0.333333333,0.4,1.74E-04
FEBB,9,0.333333333,0.6,2.61E-04
DCBC,9,0.333333333,0.6,2.61E-04
DCCE,11,0.333333333,0.733333333,3.20E-04
FECD,6,0.333333333,0.4,1.74E-04
DCFA,8,0.333333333,0.533333333,2.32E-04
FECA,6,0.333333333,0.4,1.74E-04
EBAD,5,0.333333333,0.333333333,1.45E-04
FAAH,9,0.333333333,0.6,2.61E-04
FADB,6,0.333333333,0.4,1.74E-04
FACA,13,0.333333333,0.866666667,3.78E-04
FAFA,23,0.333333333,1.533333333,6.68E-04
HCDA,11,0.333333333,0.733333333,3.20E-04
FAEA,13,0.333333333,0.866666667,3.78E-04
HCCC,11,0.333333333,0.733333333,3.20E-04
HCHH,10,0.333333333,0.666666667,2.91E-04
BFAA,11,0.333333333,0.733333333,3.20E-04
AGGG,18,0.333333333,1.2,5.23E-04
BFDA,6,0.333333333,0.4,1.74E-04
ACBD,5,0.333333333,0.333333333,1.45E-04
AABBE,8,0.333333333,0.533333333,2.33E-04
AABAC,10,0.333333333,0.666666667,2.91E-04
AABAD,7,0.333333333,0.466666667,2.03E-04
AABAH,5,0.333333333,0.333333333,1.45E-04
ABEAA,6,0.333333333,0.4,1.74E-04
FFCCB,11,0.333333333,0.733333333,3.20E-04
ABEAE,5,0.333333333,0.333333333,1.45E-04
DBCCD,6,0.333333333,0.4,1.74E-04
AAAGA,9,0.333333333,0.6,2.62E-04
AAAFE,6,0.333333333,0.4,1.74E-04
AAAFC,11,0.333333333,0.733333333,3.20E-04
FADAA,8,0.333333333,0.533333333,2.33E-04
CEAAD,7,0.333333333,0.466666667,2.03E-04
BCADD,7,0.333333333,0.466666667,2.03E-04
CEACA,5,0.333333333,0.333333333,1.45E-04
BDDDE,11,0.333333333,0.733333333,3.20E-04
AAABD,14,0.333333333,0.933333333,4.07E-04
BCABB,7,0.333333333,0.466666667,2.03E-04
ABDDA,6,0.333333333,0.4,1.74E-04
AAAAG,9,0.333333333,0.6,2.62E-04
BDDCA,10,0.333333333,0.666666667,2.91E-04
AACAF,8,0.333333333,0.533333333,2.33E-04
AACCB,11,0.333333333,0.733333333,3.20E-04
CFFAA,11,0.333333333,0.733333333,3.20E-04
ECACC,9,0.333333333,0.6,2.62E-04
FFDDD,12,0.333333333,0.8,3.49E-04
AFAHH,7,0.333333333,0.466666667,2.03E-04
EDDEE,8,0.333333333,0.533333333,2.33E-04
EDDEA,9,0.333333333,0.6,2.62E-04
DAACB,5,0.333333333,0.333333333,1.45E-04
EDDCE,6,0.333333333,0.4,1.74E-04
DBDDD,14,0.333333333,0.933333333,4.07E-04
DBDDA,9,0.333333333,0.6,2.62E-04
DAABD,7,0.333333333,0.466666667,2.03E-04
DAABA,5,0.333333333,0.333333333,1.45E-04
EDDAD,6,0.333333333,0.4,1.74E-04
AABHH,6,0.333333333,0.4,1.74E-04
BCBCC,9,0.333333333,0.6,2.62E-04
AABDB,10,0.333333333,0.666666667,2.91E-04
CEBBB,11,0.333333333,0.733333333,3.20E-04
AABCF,6,0.333333333,0.4,1.74E-04
BCBBB,13,0.333333333,0.866666667,3.78E-04
AADCD,5,0.333333333,0.333333333,1.45E-04
AADAE,6,0.333333333,0.4,1.74E-04
GAAAA,11,0.333333333,0.733333333,3.20E-04
EEHHH,5,0.333333333,0.333333333,1.45E-04
HCAAA,6,0.333333333,0.4,1.74E-04
DABCC,6,0.333333333,0.4,1.74E-04
FFEBB,5,0.333333333,0.333333333,1.45E-04
DCHHH,11,0.333333333,0.733333333,3.20E-04
HDDHH,8,0.333333333,0.533333333,2.33E-04
CAHHA,7,0.333333333,0.466666667,2.03E-04
AHHHB,8,0.333333333,0.533333333,2.33E-04
AHHAB,5,0.333333333,0.333333333,1.45E-04
CECCC,8,0.333333333,0.533333333,2.33E-04
CFFFF,16,0.333333333,1.066666667,4.65E-04
BCCFB,8,0.333333333,0.533333333,2.33E-04
AACEC,8,0.333333333,0.533333333,2.33E-04
CECAA,5,0.333333333,0.333333333,1.45E-04
CEEDD,6,0.333333333,0.4,1.74E-04
FAHAA,5,0.333333333,0.333333333,1.45E-04
AAEED,8,0.333333333,0.533333333,2.33E-04
CEEBB,9,0.333333333,0.6,2.62E-04
AAEAF,6,0.333333333,0.4,1.74E-04
FFFFA,32,0.333333333,2.133333333,9.30E-04
FFFFF,96,0.333333333,6.4,0.002790211
ECCBB,5,0.333333333,0.333333333,1.45E-04
ECCAD,7,0.333333333,0.466666667,2.03E-04
ECCAB,5,0.333333333,0.333333333,1.45E-04
FFFBB,8,0.333333333,0.533333333,2.33E-04
DACAC,5,0.333333333,0.333333333,1.45E-04
FFFAA,36,0.333333333,2.4,0.001046329
DACBA,5,0.333333333,0.333333333,1.45E-04
AFCCB,6,0.333333333,0.4,1.74E-04
BBAHH,9,0.333333333,0.6,2.62E-04
CDAEA,6,0.333333333,0.4,1.74E-04
AADHH,13,0.333333333,0.866666667,3.78E-04
BBAEC,9,0.333333333,0.6,2.62E-04
CDADA,8,0.333333333,0.533333333,2.33E-04
BBACB,6,0.333333333,0.4,1.74E-04
BBACD,7,0.333333333,0.466666667,2.03E-04
CEDDD,10,0.333333333,0.666666667,2.91E-04
CDAAC,8,0.333333333,0.533333333,2.33E-04
BBADA,7,0.333333333,0.466666667,2.03E-04
BBCBA,7,0.333333333,0.466666667,2.03E-04
CDCAA,8,0.333333333,0.533333333,2.33E-04
BCFCD,7,0.333333333,0.466666667,2.03E-04
AAFDD,8,0.333333333,0.533333333,2.33E-04
BBCAC,11,0.333333333,0.733333333,3.20E-04
AAFCA,6,0.333333333,0.4,1.74E-04
FDAAA,7,0.333333333,0.466666667,2.03E-04
AAFAD,9,0.333333333,0.6,2.62E-04
ECDBA,5,0.333333333,0.333333333,1.45E-04
AEAHH,7,0.333333333,0.466666667,2.03E-04
ECDAA,6,0.333333333,0.4,1.74E-04
DADAC,6,0.333333333,0.4,1.74E-04
AEAEE,8,0.333333333,0.533333333,2.33E-04
AEAEC,11,0.333333333,0.733333333,3.20E-04
AFDDA,9,0.333333333,0.6,2.62E-04
BBBFF,13,0.333333333,0.866666667,3.78E-04
CDBBB,9,0.333333333,0.6,2.62E-04
BBBEC,8,0.333333333,0.533333333,2.33E-04
BBBFA,7,0.333333333,0.466666667,2.03E-04
BAACB,6,0.333333333,0.4,1.74E-04
CCAAB,9,0.333333333,0.6,2.62E-04
CDDEA,7,0.333333333,0.466666667,2.03E-04
CDDDB,9,0.333333333,0.6,2.62E-04
CDDDE,7,0.333333333,0.466666667,2.03E-04
BAADB,8,0.333333333,0.533333333,2.33E-04
CDDEE,8,0.333333333,0.533333333,2.33E-04
BBDDB,19,0.333333333,1.266666667,5.52E-04
BAABD,6,0.333333333,0.4,1.74E-04
CDDCC,14,0.333333333,0.933333333,4.07E-04
CDDCD,5,0.333333333,0.333333333,1.45E-04
CDDAE,7,0.333333333,0.466666667,2.03E-04
BBDAB,12,0.333333333,0.8,3.49E-04
AAGGA,10,0.333333333,0.666666667,2.91E-04
AAGAA,8,0.333333333,0.533333333,2.33E-04
EBBAE,6,0.333333333,0.4,1.74E-04
EBBAC,6,0.333333333,0.4,1.74E-04
EBBAB,8,0.333333333,0.533333333,2.33E-04
DAEAA,9,0.333333333,0.6,2.62E-04
DAEBB,7,0.333333333,0.466666667,2.03E-04
HHAAC,11,0.333333333,0.733333333,3.20E-04
BBCHH,6,0.333333333,0.4,1.74E-04
BBCFC,12,0.333333333,0.8,3.49E-04
HHAFF,12,0.333333333,0.8,3.49E-04
CCBEA,6,0.333333333,0.4,1.74E-04
BABCC,5,0.333333333,0.333333333,1.45E-04
CCBBD,6,0.333333333,0.4,1.74E-04
BABAA,20,0.333333333,1.333333333,5.81E-04
BABAB,14,0.333333333,0.933333333,4.07E-04
BBEEA,8,0.333333333,0.533333333,2.33E-04
BBEEC,8,0.333333333,0.533333333,2.33E-04
BBEED,5,0.333333333,0.333333333,1.45E-04
HBBBB,7,0.333333333,0.466666667,2.03E-04
BBEAB,5,0.333333333,0.333333333,1.45E-04
AFFHH,6,0.333333333,0.4,1.74E-04
DAFAD,8,0.333333333,0.533333333,2.33E-04
DAFAA,7,0.333333333,0.466666667,2.03E-04
AFFAD,7,0.333333333,0.466666667,2.03E-04
AECAA,9,0.333333333,0.6,2.62E-04
CCAEE,13,0.333333333,0.866666667,3.78E-04
BAAEC,10,0.333333333,0.666666667,2.91E-04
CCACD,5,0.333333333,0.333333333,1.45E-04
CCADA,9,0.333333333,0.6,2.62E-04
CDDFF,5,0.333333333,0.333333333,1.45E-04
DEAAD,6,0.333333333,0.4,1.74E-04
DECCA,5,0.333333333,0.333333333,1.45E-04
CCCFF,17,0.333333333,1.133333333,4.94E-04
CCCFC,11,0.333333333,0.733333333,3.20E-04
CCCCF,15,0.333333333,1,4.36E-04
CCCCE,22,0.333333333,1.466666667,6.39E-04
BACFA,5,0.333333333,0.333333333,1.45E-04
CCCDC,20,0.333333333,1.333333333,5.81E-04
BACCB,5,0.333333333,0.333333333,1.45E-04
CCCAC,28,0.333333333,1.866666667,8.14E-04
BACDA,6,0.333333333,0.4,1.74E-04
CCCBA,8,0.333333333,0.533333333,2.33E-04
BACAB,7,0.333333333,0.466666667,2.03E-04
BACBC,7,0.333333333,0.466666667,2.03E-04
EAAED,10,0.333333333,0.666666667,2.91E-04
EAACB,5,0.333333333,0.333333333,1.45E-04
FDDDD,11,0.333333333,0.733333333,3.20E-04
FDDDB,7,0.333333333,0.466666667,2.03E-04
FDDAD,8,0.333333333,0.533333333,2.33E-04
ADAAE,6,0.333333333,0.4,1.74E-04
ADAAB,5,0.333333333,0.333333333,1.45E-04
ADADA,8,0.333333333,0.533333333,2.33E-04
ADACF,5,0.333333333,0.333333333,1.45E-04
HHCBA,5,0.333333333,0.333333333,1.45E-04
HHCCD,10,0.333333333,0.666666667,2.91E-04
HHCDD,10,0.333333333,0.666666667,2.91E-04
HHCHH,9,0.333333333,0.6,2.62E-04
DDABC,7,0.333333333,0.466666667,2.03E-04
DDACD,7,0.333333333,0.466666667,2.03E-04
CBABB,7,0.333333333,0.466666667,2.03E-04
DEDDD,9,0.333333333,0.6,2.62E-04
CCDCA,8,0.333333333,0.533333333,2.33E-04
HAAAE,9,0.333333333,0.6,2.62E-04
HAAAD,7,0.333333333,0.466666667,2.03E-04
CBAAC,6,0.333333333,0.4,1.74E-04
CBAAB,6,0.333333333,0.4,1.74E-04
FCBBC,7,0.333333333,0.466666667,2.03E-04
EABBA,6,0.333333333,0.4,1.74E-04
AEEEC,8,0.333333333,0.533333333,2.33E-04
ADBBA,9,0.333333333,0.6,2.62E-04
ADBAA,9,0.333333333,0.6,2.62E-04
DDBBC,13,0.333333333,0.866666667,3.78E-04
DDBCC,8,0.333333333,0.533333333,2.33E-04
CBBBE,6,0.333333333,0.4,1.74E-04
CCEEF,5,0.333333333,0.333333333,1.45E-04
CBBCA,7,0.333333333,0.466666667,2.03E-04
BBHHA,5,0.333333333,0.333333333,1.45E-04
BBHHC,7,0.333333333,0.466666667,2.03E-04
DEEAE,7,0.333333333,0.466666667,2.03E-04
DEEBB,10,0.333333333,0.666666667,2.91E-04
CCEAA,20,0.333333333,1.333333333,5.81E-04
FCCFC,6,0.333333333,0.4,1.74E-04
FCCDD,8,0.333333333,0.533333333,2.33E-04
FCCCB,6,0.333333333,0.4,1.74E-04
FCCCC,14,0.333333333,0.933333333,4.07E-04
EACAC,11,0.333333333,0.733333333,3.20E-04
ADCEA,9,0.333333333,0.6,2.62E-04
ADCDD,9,0.333333333,0.6,2.62E-04
ADCCC,20,0.333333333,1.333333333,5.81E-04
AEFFA,8,0.333333333,0.533333333,2.33E-04
ADCBB,7,0.333333333,0.466666667,2.03E-04
DDAEB,5,0.333333333,0.333333333,1.45E-04
DDAED,11,0.333333333,0.733333333,3.20E-04
CBCFC,8,0.333333333,0.533333333,2.33E-04
CBCDD,8,0.333333333,0.533333333,2.33E-04
CBCBC,9,0.333333333,0.6,2.62E-04
CBCCF,6,0.333333333,0.4,1.74E-04
CCFFF,20,0.333333333,1.333333333,5.81E-04
CCFCC,7,0.333333333,0.466666667,2.03E-04
CCFCB,12,0.333333333,0.8,3.49E-04
BAFFF,10,0.333333333,0.666666667,2.91E-04
BAFAA,7,0.333333333,0.466666667,2.03E-04
BAFAD,5,0.333333333,0.333333333,1.45E-04
HHHBA,7,0.333333333,0.466666667,2.03E-04
HHHFH,8,0.333333333,0.533333333,2.33E-04
FBAAA,7,0.333333333,0.466666667,2.03E-04
ACAHH,8,0.333333333,0.533333333,2.33E-04
ACAED,5,0.333333333,0.333333333,1.45E-04
ACADC,12,0.333333333,0.8,3.49E-04
BEABB,5,0.333333333,0.333333333,1.45E-04
ADDCD,9,0.333333333,0.6,2.62E-04
ADDBA,10,0.333333333,0.666666667,2.91E-04
ACACC,16,0.333333333,1.066666667,4.65E-04
ACACB,10,0.333333333,0.666666667,2.91E-04
ADDFA,9,0.333333333,0.6,2.62E-04
ACAAE,10,0.333333333,0.666666667,2.91E-04
ADDDE,9,0.333333333,0.6,2.62E-04
ADDAF,8,0.333333333,0.533333333,2.33E-04
DDDHH,18,0.333333333,1.2,5.23E-04
DCAEE,6,0.333333333,0.4,1.74E-04
EEABB,9,0.333333333,0.6,2.62E-04
DDDFF,7,0.333333333,0.466666667,2.03E-04
HCHHH,8,0.333333333,0.533333333,2.33E-04
HABBB,7,0.333333333,0.466666667,2.03E-04
CAACC,24,0.333333333,1.6,6.98E-04
DDDDF,13,0.333333333,0.866666667,3.78E-04
DCAAD,8,0.333333333,0.533333333,2.33E-04
CAADC,7,0.333333333,0.466666667,2.03E-04
DDDED,11,0.333333333,0.733333333,3.20E-04
CBDDA,5,0.333333333,0.333333333,1.45E-04
DDDAF,8,0.333333333,0.533333333,2.33E-04
FBBAF,6,0.333333333,0.4,1.74E-04
EAEDD,7,0.333333333,0.466666667,2.03E-04
ACBBC,6,0.333333333,0.4,1.74E-04
ACBAD,5,0.333333333,0.333333333,1.45E-04
ACBCD,5,0.333333333,0.333333333,1.45E-04
EEBBF,5,0.333333333,0.333333333,1.45E-04
EEBBA,11,0.333333333,0.733333333,3.20E-04
CABDD,6,0.333333333,0.4,1.74E-04
CABAA,12,0.333333333,0.8,3.49E-04
FBCFC,5,0.333333333,0.333333333,1.45E-04
ACCHH,8,0.333333333,0.533333333,2.33E-04
ACCEA,9,0.333333333,0.6,2.62E-04
ACCBC,8,0.333333333,0.533333333,2.33E-04
ACCBB,10,0.333333333,0.666666667,2.91E-04
ACCBA,6,0.333333333,0.4,1.74E-04
EEAEE,14,0.333333333,0.933333333,4.07E-04
EECCA,9,0.333333333,0.6,2.62E-04
EECCC,25,0.333333333,1.666666667,7.27E-04
DCCCC,29,0.333333333,1.933333333,8.43E-04
EECAA,5,0.333333333,0.333333333,1.45E-04
DCCDA,7,0.333333333,0.466666667,2.03E-04
CACCC,25,0.333333333,1.666666667,7.27E-04
DCCAA,13,0.333333333,0.866666667,3.78E-04
DCCAD,6,0.333333333,0.4,1.74E-04
DCCAC,8,0.333333333,0.533333333,2.33E-04
DCCBA,5,0.333333333,0.333333333,1.45E-04
CACAD,8,0.333333333,0.533333333,2.33E-04
FAADD,13,0.333333333,0.866666667,3.78E-04
CFADD,6,0.333333333,0.4,1.74E-04
CFAAA,8,0.333333333,0.533333333,2.33E-04
ABADA,8,0.333333333,0.533333333,2.33E-04
ABAFA,6,0.333333333,0.4,1.74E-04
ABADD,6,0.333333333,0.4,1.74E-04
BDABB,9,0.333333333,0.6,2.62E-04
ABAAE,9,0.333333333,0.6,2.62E-04
ACFBB,6,0.333333333,0.4,1.74E-04
ACFAA,7,0.333333333,0.466666667,2.03E-04
FFACF,6,0.333333333,0.4,1.74E-04
FFAAE,15,0.333333333,1,4.36E-04
EEDEE,5,0.333333333,0.333333333,1.45E-04
DBACD,5,0.333333333,0.333333333,1.45E-04
CADCC,15,0.333333333,1,4.36E-04
CADCA,8,0.333333333,0.533333333,2.33E-04
DCDAA,8,0.333333333,0.533333333,2.33E-04
FABBA,8,0.333333333,0.533333333,2.33E-04
ABBHH,12,0.333333333,0.8,3.49E-04
EAHHH,7,0.333333333,0.466666667,2.03E-04
ABBDC,6,0.333333333,0.4,1.74E-04
BDBBB,9,0.333333333,0.6,2.62E-04
CFBBB,13,0.333333333,0.866666667,3.78E-04
CHHHC,7,0.333333333,0.466666667,2.03E-04
ACEEA,6,0.333333333,0.4,1.74E-04
ACEDD,8,0.333333333,0.533333333,2.33E-04
ABBCB,7,0.333333333,0.466666667,2.03E-04
BDDAB,9,0.333333333,0.6,2.62E-04
BDDAD,9,0.333333333,0.6,2.62E-04
ABDBB,9,0.333333333,0.6,2.62E-04
FFBBA,5,0.333333333,0.333333333,1.45E-04
FFBAA,6,0.333333333,0.4,1.74E-04
DCEEC,6,0.333333333,0.4,1.74E-04
EEECC,13,0.333333333,0.866666667,3.78E-04
DCECD,5,0.333333333,0.333333333,1.45E-04
EEEAA,18,0.333333333,1.2,5.23E-04
DBBAB,12,0.333333333,0.8,3.49E-04
DCEDD,6,0.333333333,0.4,1.74E-04
FACCC,10,0.333333333,0.666666667,2.91E-04
CFCDD,8,0.333333333,0.533333333,2.33E-04
ACFFF,9,0.333333333,0.6,2.62E-04
FFHHHH,8,0.333333333,0.533333333,2.33E-04
AACCAA,16,0.333333333,1.066666667,4.65E-04
BBBDDA,12,0.333333333,0.8,3.49E-04
BBAADD,8,0.333333333,0.533333333,2.33E-04
BBAACD,5,0.333333333,0.333333333,1.45E-04
BCDDDA,7,0.333333333,0.466666667,2.04E-04
BBAAAB,15,0.333333333,1,4.36E-04
BBAAAE,9,0.333333333,0.6,2.62E-04
BBAAAH,5,0.333333333,0.333333333,1.45E-04
BBAABA,11,0.333333333,0.733333333,3.20E-04
DADDDA,5,0.333333333,0.333333333,1.45E-04
AACDDA,6,0.333333333,0.4,1.74E-04
AABABB,10,0.333333333,0.666666667,2.91E-04
AACDAA,6,0.333333333,0.4,1.74E-04
DFAAAA,7,0.333333333,0.466666667,2.04E-04
EAAEAA,7,0.333333333,0.466666667,2.04E-04
DABAAA,7,0.333333333,0.466666667,2.04E-04
AABBAC,6,0.333333333,0.4,1.74E-04
AADHHH,8,0.333333333,0.533333333,2.33E-04
AABBBD,9,0.333333333,0.6,2.62E-04
AACEAA,14,0.333333333,0.933333333,4.07E-04
